"user_id","review_count.x","name.x","fans","average_stars","business_id","stars","date","latitude","longitude","label","name.y","review_count.y","countRbyU"
"bjcNMzgGtj2qvyaFBNecwg",1,"Chidi",0,5,"rCVaj4xZKS7Af89p2JjcpQ",5,2016-01-23,33.64892,-111.926,1,"Audi North Scottsdale",111,2
"bjcNMzgGtj2qvyaFBNecwg",1,"Chidi",0,5,"rCVaj4xZKS7Af89p2JjcpQ",5,2016-01-23,33.64892,-111.926,1,"Audi North Scottsdale",111,2
"gr9lKuN_TU_WnY99hKfsXw",7,"Sarah",0,4.71,"tFTQt_LLoFzCDZyiYLiUkg",5,2015-01-02,36.14234,-115.1563,2,"LiFE Nightclub",91,1
"DPllPIKgtXEML3xlZ66tOA",1,"Vadims",0,5,"2JNycO32bT2FLk4Y_06Jbg",5,2016-01-12,33.42181,-111.9034,1,"Rapid iPhone Repair",28,1
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"NqbaEILkPqSlOfK16-Edig",1,2014-10-13,36.06337,-115.0514,2,"Great Clips",28,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"3kO4E-C1V_rKQ5Uq16_BPA",5,2014-10-18,36.05594,-115.0413,2,"Jason's Deli",120,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"5ib3_nohdCkjgr9zUB80Wg",1,2014-09-05,36.06419,-115.0355,2,"Supercuts",17,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"yOKNzOST0WVaCMZiUceK3g",5,2012-01-27,36.06423,-115.0436,2,"Famous Dave's BBQ",175,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"NDfh7hy6k0JBYHCL93SAkA",5,2012-01-27,36.01635,-115.1187,2,"Taj Palace",364,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"NDfh7hy6k0JBYHCL93SAkA",5,2012-10-11,36.01635,-115.1187,2,"Taj Palace",364,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"NDfh7hy6k0JBYHCL93SAkA",3,2014-09-05,36.01635,-115.1187,2,"Taj Palace",364,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"VdY6qe9afspFwsbzX1HsOQ",1,2012-07-15,36.12476,-115.1706,2,"Señor Frog's",519,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"b95x6X7dEwIheeiiO6RbzQ",5,2012-11-01,36.06712,-115.0428,2,"Early Voting Site Galleria Mall at Sunset",7,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"vJ4YBTFB0040aqXy8iy2sw",1,2014-05-13,36.07227,-115.0796,2,"The Original Las Vegas Buffet",68,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"43SgTmqpP46jATfLjqXcRA",3,2013-10-02,36.0658,-115.0458,2,"Visionworks",10,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"jh7S78tc9oXCDjAjP_OrLw",4,2013-08-11,36.12124,-115.1519,2,"India Palace",587,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"gkWEjZIVcrUerEzed6IKpg",4,2012-01-27,36.11488,-115.1474,2,"Mint Indian Bistro",755,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"D33RKp1Wdf9TmZBiStae5A",5,2016-05-18,36.07121,-115.1341,2,"Pure Indian Cuisine",124,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"1cTs_VzCpz4HM9ANEFxPjA",1,2014-10-09,36.06031,-115.0369,2,"Jiffy Lube",43,16
"IM3vVpxy1gbHglz2IInrgw",16,"Don",0,3.28,"a3VX8WpAVt29VNlGgYJxrA",4,2012-12-09,36.02623,-115.1193,2,"The Original Sunrise Cafe",546,16
"o63Mt2pAlbLJIgpYA7Vxww",3,"Charis",0,3.33,"DzL4cUt5AVYRzzT7DHOgxg",5,2016-07-04,36.17186,-115.1469,2,"The Plaza Hotel and Casino",668,1
"QmV4BCzVbnAOJ8o6sgYmBw",4,"JimandIke",0,3.75,"UW0C6npc0j_JDTBm2weFdA",5,2015-11-16,33.41567,-111.6198,1,"Mainstreet Motorcycles",5,1
"ws-cnLkExs-2rSB8MUXQRw",1,"Nicole",0,1,"SbieCdRBz33V_Hl0sU8HFg",1,2012-10-04,33.46604,-112.0123,1,"Filiberto's Mexican Rest",7,1
"cpdmnaHNxOW8iCQxIEf-TA",6,"Torrey",0,4.25,"4lsscsQcs7ai0x_1rNTPrQ",5,2015-07-26,33.67041,-112.1881,1,"The Joint Chiropractic",20,3
"cpdmnaHNxOW8iCQxIEf-TA",6,"Torrey",0,4.25,"-Dei0CYdW8vSRhiMzaaPKw",2,2015-09-01,33.62704,-111.9784,1,"Dunkin' Donuts",38,3
"cpdmnaHNxOW8iCQxIEf-TA",6,"Torrey",0,4.25,"tjyNWA7MN4hAAdh3BgguJg",5,2015-11-08,33.46532,-112.0823,1,"MAD Greens - Phoenix",55,3
"SgFhMVAP6y4wuM-eeEvRcw",15,"Alejandro",0,4.5,"72ngj2ky908bsW9Ae40R0A",5,2014-10-28,36.12602,-115.1667,2,"Andrea's",318,1
"Rb8w4XO3_cR5H0CR2s-Bag",4,"Jared",0,3.5,"3OB5gQqibKGTzx9R1w7wKQ",4,2013-07-29,36.07586,-115.1816,2,"SkinnyFATS",1148,2
"Rb8w4XO3_cR5H0CR2s-Bag",4,"Jared",0,3.5,"xWSEfwA6L39xWTMUlWWcBA",2,2013-09-11,36.15803,-115.3352,2,"Lucille's Smokehouse Bar-B-Que",387,2
"yMyi41laTTfuPtrDu5nPiA",10,"Dave",1,4.3,"8rMSbtMFVtEien-2EfFu6w",5,2011-12-25,33.66596,-112.1162,1,"John C Lincoln Deer Valley Hospital",53,2
"yMyi41laTTfuPtrDu5nPiA",10,"Dave",1,4.3,"8rMSbtMFVtEien-2EfFu6w",5,2011-12-25,33.66596,-112.1162,1,"John C Lincoln Deer Valley Hospital",53,2
"8nEbl0cIpFcrrHCck4HzBA",5,"Headly",0,3.67,"Vn52vo9bq8-PphH7mMcLjg",5,2012-08-30,33.58702,-111.9247,1,"Michael J Gibbons, DMD",3,3
"8nEbl0cIpFcrrHCck4HzBA",5,"Headly",0,3.67,"8OCImGNDfKUo9pduMcVa5A",3,2013-12-13,33.48898,-111.9258,1,"Lee John R,DMD",5,3
"8nEbl0cIpFcrrHCck4HzBA",5,"Headly",0,3.67,"6DeyB17j2qwLnyrvggBV2A",5,2012-08-30,33.53149,-112.0829,1,"Phoenix Endodontic Group - PHX",13,3
"Jme5I1_MdVjEt_Ws4m4AAQ",8,"Annie",1,3,"bqYrEwL5xjqv0u8XAij--Q",2,2015-04-05,36.12596,-115.1976,2,"Tea Station",611,3
"Jme5I1_MdVjEt_Ws4m4AAQ",8,"Annie",1,3,"SJNyxP9jhdhRVZAbNTE5Jw",1,2015-04-05,36.1229,-115.1711,2,"Pearl Factory",5,3
"Jme5I1_MdVjEt_Ws4m4AAQ",8,"Annie",1,3,"dl5K9Hc2kUcGcrVIQAOhWQ",3,2015-04-05,36.11436,-115.171,2,"Sterling Brunch",319,3
"KxXhJAmIgU2f-BV8sq4q4g",4,"Gretchen",0,1.33,"py3nEoU90ZjVW7fPphNe8A",2,2016-03-23,33.3906,-111.8644,1,"Crazy Sushi & Crab",82,1
"nGjeJkrQ4LzCGVDARvEFcg",1,"Catherine",0,5,"4iRGPrrzcJi-AZDN3aEn2A",5,2015-06-26,32.97491,-112.0906,1,"Society's Air LLC",10,1
"jFePBxJ83gzgwWXdcGVpLA",22,"Anne",1,4.17,"V-mvhyX6lxu5l2euYatlrQ",5,2013-04-09,33.52767,-112.2627,1,"University of Phoenix Stadium",201,3
"jFePBxJ83gzgwWXdcGVpLA",22,"Anne",1,4.17,"-4A5xmN21zi_TXnUESauUQ",5,2013-01-22,33.47718,-111.9258,1,"D'Lite Healthy On The Go",685,3
"jFePBxJ83gzgwWXdcGVpLA",22,"Anne",1,4.17,"kcX2_M5YoM6-SqVKMzPceA",3,2013-01-22,33.59565,-112.1522,1,"Ronnie's Cafe",216,3
"rWeNJ6cZuynBSHQiHvD--g",5,"Jason",0,2.4,"bU1ShcSD6obWRDqyu-IG4w",1,2014-10-21,33.64095,-112.355,1,"Streets of New York",57,2
"rWeNJ6cZuynBSHQiHvD--g",5,"Jason",0,2.4,"_K5cfCM7-zQZ1hXdbsc2fQ",5,2014-10-15,33.64089,-112.3548,1,"Tom Yum Authentic Thai",167,2
"YPEKkgdCAxTdd-2Wjuzf0w",5,"Ofir",0,4.2,"76cpjw4HcmTiDbWSTnf3XQ",5,2011-02-24,36.15787,-115.2904,2,"Tonic Salon",107,2
"YPEKkgdCAxTdd-2Wjuzf0w",5,"Ofir",0,4.2,"V-jb09XaZX9XXnI90aiuAQ",5,2016-02-28,36.02011,-115.1168,2,"EOS Fitness - Las Vegas South",83,2
"mxSb_kJP-gMcXyd3WDMrBg",36,"Camila",3,4.4,"OUpcKYGbVYgSS1Oo7aQ56Q",4,2013-10-15,36.16972,-115.1454,2,"Golden Nugget Hotel & Casino",1399,1
"OWArqYvCSdPmyLrT2AYgyg",6,"Tricia",0,1.83,"AydLCqa6veiY7-uYEczEGg",1,2016-01-04,33.62274,-111.8739,1,"Scottsdale Nails II",95,3
"OWArqYvCSdPmyLrT2AYgyg",6,"Tricia",0,1.83,"hAYlBGfUDDqs7PBZGwVlIg",2,2016-05-01,33.56498,-111.9256,1,"The Hash Kitchen",346,3
"OWArqYvCSdPmyLrT2AYgyg",6,"Tricia",0,1.83,"JNfVw3604TIPvhw4sJi5Ew",1,2015-09-02,33.57767,-111.9278,1,"Sumits Yoga",38,3
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"BBPkwpj9kSeDuy0uOwWHJA",1,2008-05-16,33.39348,-111.8774,1,"Toh Zan Nagasaki Grill",141,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"BBPkwpj9kSeDuy0uOwWHJA",1,2008-05-16,33.39348,-111.8774,1,"Toh Zan Nagasaki Grill",141,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"TMq92PhrL-tQS3qOsNIXUA",5,2008-05-16,33.38312,-111.9645,1,"Gameworks",83,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"l4vBbCL9QbGiwLuLKwD_bA",3,2008-05-16,33.38312,-111.9645,1,"Burlington Coat Factory Warehouse",13,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"jJhNOhuGpIsJX5SEUFFWYQ",5,2008-05-16,33.40716,-111.9096,1,"Ted's Hot Dogs",499,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"O210DMndcpDAkLDBmAtv-A",5,2008-05-16,33.41503,-111.9185,1,"Eddie's Pizza And Lounge",33,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"4zYkgDObs8CEahzjg6Cigg",3,2012-10-11,33.3949,-111.8418,1,"Samurai Comics",22,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"jNpuJ6fUwgV23Mh_XvTaqg",4,2008-05-16,33.50284,-111.9294,1,"Hub Clothing",24,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"N2RtQLz2TiTpaMJoDoUpeA",4,2008-05-16,33.42231,-111.9258,1,"Sushi 101 Bar and Grill",256,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"2VyJINnFzXVjWWRxn_FsRA",4,2008-05-25,33.42277,-111.935,1,"Here On The Corner",19,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"VLu6SFIlUaisIwbHa2eNOA",4,2008-05-17,33.42452,-111.9398,1,"Urban Outfitters",33,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"Kur7YGwuw6CqnqEypNrOvQ",5,2008-05-16,33.42121,-111.9602,1,"Fujiya Market",82,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"Q0AADLgsYi1sFDk8jtMYUw",4,2008-05-16,33.37733,-111.9086,1,"Steve's Espresso",126,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"3NqERLqdtQSe0w9540rZrQ",5,2008-05-16,33.39442,-111.8754,1,"The Street Boba Café",211,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"7PS_ozDjv5NnpdZGcOsDvQ",2,2008-05-16,33.36576,-111.8578,1,"Korean BBQ",65,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"ABC57h7Dh1Vy9q3cztAm5A",5,2008-05-16,33.37806,-111.9382,1,"Solo Café Gourmet Coffee & Tea House",195,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"Rs-CJwoLyXHOI13b1Drn1g",3,2008-05-17,33.23635,-111.7899,1,"Red, White & Brew",31,18
"eie5IA4dRXcBk4fgv_JHDQ",18,"D.",1,3.89,"VaS7LItYGX5Dr7rHe7aJiQ",3,2008-05-17,33.4272,-111.9404,1,"Mill Avenue District",38,18
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"jqMWeYMVeqnvHNeMd772Ew",4,2011-03-18,36.07897,-115.2983,2,"Rambo's Kitchen",305,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"VP8w1WNZKP-CObuhsMi7RQ",5,2011-04-03,36.0262,-115.1205,2,"Xtreme Sushi & Sterling Steakhouse",251,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"R-GzVtDWrpX1oa7e0xzfnw",4,2011-09-23,36.04178,-115.0387,2,"AP's Grill and Tavern",3,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"OMxNuGJsC0HlooL58tZDJA",5,2012-05-16,35.96511,-115.1706,2,"Anthony's Gourmet Burgers & Brews",131,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"SK77jbqCpIv_lwwRkhq9_w",4,2012-05-16,36.06013,-115.0457,2,"Genghis Grill",292,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"ZmzjoG4-9Ix50l4mNgB9xg",4,2014-08-05,36.02588,-115.048,2,"HI-Scores Bar-Arcade",184,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"JQ_xuaR8wTOF4DqZSktvbA",5,2014-06-23,36.02603,-115.0467,2,"Massage 1",50,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"vjKPL-nTfGS49fJplsxDDg",4,2015-01-14,36.04388,-115.0468,2,"Straight From Philly",115,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"Xc8QYWMnGd0KkkJw4CL8-A",4,2015-05-12,36.12082,-115.1721,2,"White Castle",678,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"jhExrrHfAY936x0WR-EzfA",5,2014-04-13,36.01578,-115.1195,2,"Dr Mark Rookhuyzen DC C Ad",6,11
"rAk2Ne873cadNmLudeV7bQ",34,"mike",1,4.47,"5hE-zl48foordJ-B91bS6w",5,2015-05-12,36.11876,-115.1692,2,"Sin City Brew Tours",14,11
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Dj3i6a_vboALYTRKTmBABQ",5,2011-02-08,33.46577,-112.0433,1,"Ryan's Pet Supplies",94,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"xfk9eY8gmwn8qsbyd-W6lQ",4,2012-11-30,33.4514,-111.9736,1,"Honey Bear's BBQ",186,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Dj3i6a_vboALYTRKTmBABQ",5,2011-02-08,33.46577,-112.0433,1,"Ryan's Pet Supplies",94,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"xfk9eY8gmwn8qsbyd-W6lQ",4,2012-11-30,33.4514,-111.9736,1,"Honey Bear's BBQ",186,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"S5ZcvZ7_ZeXXeDxHcEPAlw",5,2010-07-01,33.52418,-111.8991,1,"Saguaro Veterinary Clinic",49,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"S5ZcvZ7_ZeXXeDxHcEPAlw",5,2010-08-31,33.52418,-111.8991,1,"Saguaro Veterinary Clinic",49,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"-wSSZ0v9ca0TuXOLQ0TbfQ",4,2010-03-02,33.62464,-111.9397,1,"Parkway Medical",20,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Sm-KSR7qtHmP-Z1yBPxedA",2,2011-06-20,33.61944,-111.8754,1,"Safeway",35,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"TPbaVXcot4-MGFMi2gREJQ",3,2014-09-04,33.62857,-111.8916,1,"Discount Tire",62,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"zHRrHljBbGqlXb3R5P85bw",5,2011-06-18,33.58027,-111.8812,1,"Laser for Less",38,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"NmqJh3q__O5C4n-2wyLa-g",4,2010-04-02,33.65241,-111.9266,1,"Schumacher European, Ltd",80,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Vx7-xbazum3dgo3Qj3i4pQ",4,2013-01-17,33.58187,-111.9248,1,"La Fonda Del Sol",154,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Vx7-xbazum3dgo3Qj3i4pQ",3,2014-01-14,33.58187,-111.9248,1,"La Fonda Del Sol",154,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"GaeokhqmZYuPr7i1EZtnHA",3,2013-02-16,33.7274,-111.8556,1,"Pinnacle Peak Patio",135,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Rfp9HX_RhdcMwiKA8Wfl4g",5,2010-06-27,33.58115,-111.9273,1,"Choice Pet Market",19,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"hrvj4RyT-a12llLSyCaaZw",5,2010-03-06,33.71317,-111.6674,1,"McDowell Mountain Regional Park",20,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Cz0McL5lUaihqOIw0_Yo7w",4,2011-06-14,33.63882,-111.8821,1,"Over Easy",244,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"9suHzzx6upZhQ_qnhVjsgg",3,2010-02-28,33.62366,-111.9252,1,"H & M",66,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"npNGjnLuB16sU_6T2b-5bA",4,2010-03-02,33.62597,-111.8949,1,"UA Sonora Village 10",9,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"s1dex3Z3QoqiK7V-zXUgAw",4,2011-09-05,33.49757,-111.9292,1,"5th and Wine",509,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"M6vkKHduoFkWD6h73JJudA",4,2012-10-19,33.73205,-111.8501,1,"Spa At Four Seasons Resort Scottsdale At Troon North",6,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"x5LrBYPOFlarnDvUTouL7Q",5,2012-12-29,33.52786,-111.9271,1,"Pomo Pizzeria Napoletana",204,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"IcB2KDjGXdkG07Sitmik0A",3,2012-05-11,33.65242,-111.8866,1,"Lush Burger",246,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"QCxXYA13PtkD3wec47_r8Q",3,2011-06-14,33.62284,-111.9254,1,"Primebar",87,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"FWIvOa28jn15bvKIqqYgvQ",3,2010-09-25,33.62645,-111.8781,1,"Horizon Dog Park",30,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"X6kiOY9Ki8KXZjVHLro05w",3,2012-05-11,33.6721,-111.8905,1,"West Addison",37,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"83sb0wFGPND90SZ5sYEcPA",3,2012-09-28,33.62719,-111.855,1,"Twisted Lizard Tavern & Grill",70,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"o25PsJyVUFV83i4GqxtqfQ",2,2010-12-02,33.62923,-111.8643,1,"Shell",10,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"ire64v4ZquitAVF2_KIPqA",3,2011-04-18,33.53852,-111.8696,1,"The Spa at Talking Stick Resort",34,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Mie70jRF1hdVqiB7G_lIhg",4,2011-06-14,33.62557,-111.9245,1,"Parc Central",41,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"YnM-nSAToXx-NKvTEhCXMA",5,2011-09-29,33.62163,-111.9047,1,"Road Runner Express Car Wash",19,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"MY0_6BAzQCu4sqXqwNEFfg",4,2011-04-07,33.42302,-111.9402,1,"Mellow Mushroom",402,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"MY0_6BAzQCu4sqXqwNEFfg",5,2011-04-15,33.42302,-111.9402,1,"Mellow Mushroom",402,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Xq1FtLSV54Spf-HfONc1aA",5,2014-02-10,33.49545,-112.0011,1,"Bosa Donuts",265,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Jhl-pgZ_ArUOIOSnI4MWpQ",5,2011-10-07,33.49581,-111.932,1,"Salon Stylush",7,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"obTqUQvjhMaAnS34q2SBEg",5,2014-06-20,33.4237,-111.9397,1,"Slickables",229,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"obTqUQvjhMaAnS34q2SBEg",5,2014-12-18,33.4237,-111.9397,1,"Slickables",229,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"CSoURupWEyuyzkjMOExKPg",5,2013-11-12,33.50903,-111.9949,1,"North Italia",474,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"wNsmt1hF1uv3YvbwXZMAoQ",4,2014-01-19,33.49502,-111.9759,1,"O.H.S.O. Eatery + NanoBrewery",872,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"3wLLf8wRqD1ZQowi9aZSoA",4,2013-08-14,33.55519,-111.899,1,"Grassroots Kitchen & Tap",377,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"v7OwbHgNgy_VQ9eP5FjvUA",3,2013-12-31,33.4915,-111.9256,1,"Rehab Burger Therapy",1265,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Yy_ln9PIgYbx9cA2MMMEGA",5,2015-11-10,33.69909,-111.9199,1,"Jennifer McMahon, MD",8,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"_Ne4sL68IW6lEXYvrnkt-w",3,2015-07-28,33.4239,-111.9403,1,"The Handlebar Tempe",242,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"y-7MgH1zwW3vagfSLlmZUw",4,2015-08-29,33.4907,-111.928,1,"Virtù",233,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"z-vuSxK4jQvRBdsk4lFCAw",3,2013-11-12,33.58684,-111.9259,1,"Hopdoddy Burger Bar",648,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"lWfzPdsNeO979PHZxYiVhA",3,2014-08-25,33.56485,-111.9256,1,"Notorious Burgers",103,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"gc-VRhekH00wMmtrqW1jbA",5,2015-05-12,33.49937,-111.9211,1,"Healthy Skin AZ",9,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"LC7BFWxUM6CxMMKDMkoSYg",5,2013-12-03,33.56702,-111.9254,1,"Pomo Pizzeria - Scottsdale",283,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Cun_PbjTnPdfZRZAd9wx2A",4,2015-01-05,33.58303,-111.9309,1,"Eggstasy",411,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"gfdRSaGFthB2HiIVSA1raA",4,2015-05-12,36.14233,-115.1561,2,"800 Degrees Neapolitan Pizzeria",203,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"FWpu1Ihe0oM1b9W1rFYjvA",4,2014-12-27,33.58081,-111.9269,1,"Burger N Fries",83,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"wXRD9u4j_UCg_Xm4fSR78A",4,2014-12-18,33.42853,-111.944,1,"Culinary Dropout",548,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"9Y3aQAVITkEJYe5vLZr13w",4,2010-02-19,33.50004,-111.9263,1,"Breakfast Club",711,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"a59xvLWRbL-_0QijQ1Hw6w",5,2010-03-02,33.4961,-111.9293,1,"Steven Paul Salon",113,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"vuaWSTLYNvn0dpw2C0Xs5w",3,2015-12-16,33.61537,-111.8924,1,"Center For Dermatology & Plastic Surgery",38,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"EcHuaHD9IcoPEWNsU8vDTw",5,2010-02-16,33.53433,-111.9646,1,"JW Marriott Scottsdale Camelback Inn Resort & Spa",221,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"EHi-lebXGWjSktl4WvSoow",4,2010-10-20,33.51823,-112.0049,1,"Lon's At the Hermosa",289,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"AtoMSHZ-lO7kxHRBdioMtA",4,2010-04-17,33.64562,-111.9171,1,"Well & Being at Willow Stream",93,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"hyff2JyqQgf85MaJZslHCg",2,2010-08-01,33.42455,-111.941,1,"Z Tejas",239,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"cUaaIk_3UdeSJ54CLvrW8A",2,2010-03-02,33.42435,-111.9398,1,"Slices",103,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"pi3wzQKoxaKjufqdZYdPnA",5,2013-06-04,33.77385,-111.9817,1,"Partners Dog Training School",29,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"Cd6B3ErSmNwTjDlju_lU3g",1,2013-06-16,33.82591,-111.9242,1,"Carefree Station",82,93
"iAD9GVUI8m5KaHgi1CnJBQ",129,"Christy",12,3.91,"OFBJtqWGSx6n6CchtVmoRw",4,2013-11-12,33.51015,-112.0139,1,"Delux",838,93
